spines,branch_third,condition,compartment,peak_voltage
20,3,SAAeq,dend,66.29071870787625
20,3,SAAeq,dend,66.31023315378643
20,3,SAAeq,dend,65.20511508415305
20,3,SAAeq,dend,65.85089472049725
20,3,SAAeq,dend,63.04950648249082
20,3,SAAeq,dend,65.93030689827344
20,3,SAAeq,dend,66.44014505123684
20,3,SAAeq,dend,67.60449223459715
20,3,SAAeq,dend,65.89906547656099
20,3,SAAeq,dend,64.54683536606787
20,3,SAAeq,dend,67.09112066017127
20,3,SAAeq,dend,65.22499777108334
20,3,SAAeq,dend,65.6373745003075
20,3,SAAeq,dend,66.14059230490608
20,3,SAAeq,dend,67.4436664134709
20,3,SAAeq,dend,66.30541862198248
20,3,SAAeq,dend,65.76109480910752
20,3,SAAeq,dend,65.47223165495336
20,3,SAAeq,dend,66.50671568806932
20,3,SAAeq,dend,67.47770640502091
20,3,SAAeq,dend,66.83126648773563
20,3,SAAeq,dend,66.07639227444686
20,3,SAAeq,dend,65.72537313465186
20,3,SAAeq,dend,67.37785645386674
20,3,SAAeq,dend,65.81398739385628
20,3,SAAeq,dend,66.09002480669689
20,3,SAAeq,dend,65.94825864705942
20,3,SAAeq,dend,66.04960162701329
20,3,SAAeq,dend,66.3204598906733
20,3,SAAeq,dend,66.29806056307694
20,3,SAAeq,dend,66.43971359668025
20,3,SAAeq,dend,66.61455807753937
20,3,SAAeq,dend,66.33920297224604
20,3,SAAeq,dend,66.70022570987678
20,3,SAAeq,dend,65.44643037241843
20,3,SAAeq,dend,65.94377437932515
20,3,SAAeq,dend,66.60901232852564
20,3,SAAeq,dend,65.72459754412024
20,3,SAAeq,dend,66.14481237388325
20,3,SAAeq,dend,66.32531719071767
20,3,SAAeq,dend,67.82921423252931
20,3,SAAeq,dend,66.73483312034078
20,3,SAAeq,dend,66.97222554007395
20,3,SAAeq,dend,67.19742942728925
20,3,SAAeq,dend,66.45716820215216
20,3,SAAeq,dend,66.13595964893379
20,3,SAAeq,dend,65.64174556934091
20,3,SAAeq,dend,65.29465650409811
20,3,SAAeq,dend,65.02431864662007
20,3,SAAeq,dend,67.28076805814796
20,3,SAAeq,dend,66.49428893993085
20,3,SAAeq,dend,67.86576125522508
20,3,SAAeq,dend,67.20556999554971
20,3,SAAeq,dend,65.17011590638927
20,3,SAAeq,dend,67.49923105588631
20,3,SAAeq,dend,66.98209182544925
20,3,SAAeq,dend,66.10008589224553
20,3,SAAeq,dend,64.1788736892029
20,3,SAAred,soma,4.415846444535177
20,3,SAAred,soma,4.628494240696675
20,3,SAAred,soma,4.137984991298005
20,3,SAAred,soma,5.039366605959216
20,3,SAAred,soma,4.1021020599240785
20,3,SAAred,soma,5.14056458918926
20,3,SAAred,soma,5.1998928381333585
20,3,SAAred,soma,4.106906714478008
20,3,SAAred,soma,4.321029055247919
20,3,SAAred,soma,4.633073325155067
20,3,SAAred,soma,4.333196365667007
20,3,SAAred,soma,4.9044420094807535
20,3,SAAred,soma,4.4272417217084765
20,3,SAAred,soma,3.8828225488318466
20,3,SAAred,soma,4.641693789374642
20,3,SAAred,soma,5.315590848590901
20,3,SAAred,soma,4.411030449602784
20,3,SAAred,soma,4.79433930391815
20,3,SAAred,soma,5.513290814143623
20,3,SAAred,soma,4.264186975061776
20,3,SAAred,soma,3.502093492626706
20,3,SAAred,soma,4.241891833666365
20,3,SAAred,soma,3.7945203637499887
20,3,SAAred,soma,4.1606599892221325
20,3,SAAred,soma,4.475527886652706
20,3,SAAred,soma,4.0289236895320215
20,3,SAAred,soma,4.572907808097035
20,3,SAAred,soma,4.271575613872152
20,3,SAAred,soma,3.794559072624942
20,3,SAAred,soma,4.131532575196147
20,3,SAAred,soma,4.847664503124726
20,3,SAAred,soma,4.32808037560558
20,3,SAAred,soma,3.931394674590578
20,3,SAAred,soma,3.831045765602262
20,3,SAAred,soma,4.533347192838143
20,3,SAAred,soma,4.528023222021119
20,3,SAAred,soma,4.244179031205682
20,3,SAAred,soma,5.098017819176086
20,3,SAAred,soma,4.697115694746699
20,3,SAAred,soma,4.19454216107038
20,3,SAAred,soma,4.858873158886773
20,3,SAAred,soma,4.107828447811713
20,3,SAAred,soma,3.4500386279394704
20,3,SAAred,soma,3.6380055421150885
20,3,SAAred,soma,3.7795871124146885
20,3,SAAred,soma,4.55665932250411
20,3,SAAred,soma,4.21956024437786
20,3,SAAred,soma,4.3210728155270175
20,3,SAAred,soma,4.120899045887597
20,3,SAAred,soma,4.603818825769764
20,3,SAAred,soma,4.804388686040987
20,3,SAAred,soma,3.621441093950068
20,3,SAAred,soma,4.319923803057385
20,3,SAAred,soma,4.126385651249009
20,3,SAAred,soma,4.265874381773173
20,3,SAAred,soma,3.5811419196641765
20,3,SAAred,soma,4.163688207390521
20,3,SAAred,soma,4.098195401864984
20,3,SAAred,soma,4.061909868805088
20,3,SAAred,soma,4.3233844520513145
20,3,SAAred,soma,3.9341381449627164
20,3,SAAred,soma,3.8841584275503678
20,3,SAAred,soma,3.6708205901442597
20,3,SAAred,soma,4.945518515317488
20,3,SAAred,soma,3.8599070726369007
20,3,SAAred,soma,4.516119043193875
20,3,SAAred,soma,4.3614116212828336
20,3,SAAred,soma,4.058141619818812
20,3,SAAred,soma,4.181996177731776
20,3,SAAred,soma,4.5460520609564625
20,3,SAAred,soma,4.697542264418217
20,3,SAAred,soma,4.437537156415651
20,3,SAAred,soma,3.874457077097752
20,3,SAAred,soma,4.766097702503586
20,3,SAAred,soma,4.556307443995955
20,3,SAAred,soma,4.125753365825105
20,3,SAAred,soma,4.480846662158918
20,3,SAAred,soma,4.182914351035031
20,3,SAAred,soma,4.093621442242124
20,3,SAAred,soma,4.107402666946676
20,3,SAAred,soma,4.174385862109396
20,3,SAAred,soma,3.7537248067376012
20,3,SAAred,soma,3.713373936314781
20,3,SAAred,soma,5.105709552005855
20,3,SAAred,soma,3.671191618286379
20,3,SAAred,soma,4.230206935788992
20,3,SAAred,soma,3.609744429094839
20,3,SAAred,soma,3.9524934410171824
20,3,SAAred,soma,4.6737966720310595
20,3,SAAred,soma,4.051274435188745
20,3,SAAred,soma,3.541258436459877
20,3,SAAred,soma,4.684624374828012
20,3,SAAred,soma,5.223986010531206
20,3,SAAred,soma,4.244890103884131
20,3,SAAred,soma,4.483139081519816
20,3,SAAred,soma,4.508891161664643
20,3,SAAred,soma,4.367068744739306
20,3,SAAred,soma,4.029246273891694
20,3,SAAred,soma,4.2770123678846375
20,3,SAAred,soma,5.140897631805139
20,3,SAAred,dend,66.556044911715
20,3,SAAred,dend,63.827171702661595
20,3,SAAred,dend,65.34383122962265
20,3,SAAred,dend,65.87927062916397
20,3,SAAred,dend,65.83776280111749
20,3,SAAred,dend,65.6285654692794
20,3,SAAred,dend,64.32661955740363
20,3,SAAred,dend,66.16681698902435
20,3,SAAred,dend,66.1010973887841
20,3,SAAred,dend,64.48674832135475
20,3,SAAred,dend,66.09007882145667
20,3,SAAred,dend,66.21769828520166
20,3,SAAred,dend,66.40394534706104
20,3,SAAred,dend,66.45888544410207
20,3,SAAred,dend,65.07598296567373
20,3,SAAred,dend,66.50750991092511
20,3,SAAred,dend,65.21024082800191
20,3,SAAred,dend,66.28670140845345
20,3,SAAred,dend,60.32999932309431
20,3,SAAred,dend,65.06004062211676
20,3,SAAred,dend,64.33030501949929
20,3,SAAred,dend,66.39038588495166
20,3,SAAred,dend,63.17701641139422
20,3,SAAred,dend,64.45068828880744
20,3,SAAred,dend,65.77112557192653
20,3,SAAred,dend,65.1821661400413
20,3,SAAred,dend,65.43012199092026
20,3,SAAred,dend,66.09511043381012
20,3,SAAred,dend,64.8212111908506
20,3,SAAred,dend,63.28843360890714
20,3,SAAred,dend,63.1424449519841
20,3,SAAred,dend,62.258020090226594
20,3,SAAred,dend,66.07823730278875
20,3,SAAred,dend,65.93319178350131
20,3,SAAred,dend,64.99499654080832
20,3,SAAred,dend,66.25808573720164
20,3,SAAred,dend,65.08708428335217
20,3,SAAred,dend,66.09491186618382
20,3,SAAred,dend,64.59135224478781
20,3,SAAred,dend,65.8134452637918
20,3,SAAred,dend,64.54086391751852
20,3,SAAred,dend,64.38645500887614
20,3,SAAred,dend,61.86464291742964
20,3,SAAred,dend,65.66065673157354
20,3,SAAred,dend,65.1513199255863
20,3,SAAred,dend,64.10948621488366
20,3,SAAred,dend,64.28090590260622
20,3,SAAred,dend,66.05142007729664
20,3,SAAred,dend,66.85362054743658
20,3,SAAred,dend,66.08393236702288
20,3,SAAred,dend,65.19228108815514
20,3,SAAred,dend,64.0993323042431
20,3,SAAred,dend,66.658122068733
20,3,SAAred,dend,65.56373644768225
20,3,SAAred,dend,66.4820122490982
20,3,SAAred,dend,65.29221909223587
20,3,SAAred,dend,66.20026879671305
20,3,SAAred,dend,64.86561397331815
20,3,SAAred,dend,64.8941060326879
20,3,SAAred,dend,63.38408777817149
20,3,SAAred,dend,65.88462056441044
20,3,SAAred,dend,66.29898795675825
20,3,SAAred,dend,64.64886038692975
20,3,SAAred,dend,65.09341921625152
20,3,SAAred,dend,63.21813049081114
20,3,SAAred,dend,65.83714462231487
20,3,SAAred,dend,66.1874294659579
20,3,SAAred,dend,63.85515327950361
20,3,SAAred,dend,64.6430443522689
20,3,SAAred,dend,65.88317490641607
20,3,SAAred,dend,65.51103866678807
20,3,SAAred,dend,64.38681093226808
20,3,SAAred,dend,64.70915786642274
20,3,SAAred,dend,64.61000962705309
20,3,SAAred,dend,65.84551796314965
20,3,SAAred,dend,65.43049882881157
20,3,SAAred,dend,64.29024055070198
20,3,SAAred,dend,66.50993529866925
20,3,SAAred,dend,65.01349983181552
20,3,SAAred,dend,66.12885816629942
20,3,SAAred,dend,63.634715642574896
20,3,SAAred,dend,65.67010482000998
20,3,SAAred,dend,63.05226146331889
20,3,SAAred,dend,65.30581611121332
20,3,SAAred,dend,63.93392200885709
20,3,SAAred,dend,65.36558802259269
20,3,SAAred,dend,64.34260002955003
20,3,SAAred,dend,65.1258892652926
20,3,SAAred,dend,62.91749741315782
20,3,SAAred,dend,64.41369418717787
20,3,SAAred,dend,63.75167005579255
20,3,SAAred,dend,66.46289405645372
20,3,SAAred,dend,65.49928351167782
20,3,SAAred,dend,65.33011534793995
20,3,SAAred,dend,66.05163121857684
20,3,SAAred,dend,66.43695757249452
20,3,SAAred,dend,66.29412811906086
20,3,SAAred,dend,65.83064973721683
20,3,SAAred,dend,64.8753016706671
20,3,SAAred,dend,66.17611593556859
