n_spines,trial,WT_soma,WT_dend,SAAeq_soma,SAAeq_dend,SAAred_soma,SAAred_dend
25,4,2.5875662082536053,40.47693616794536,2.6933824322944986,40.9970825061726,2.120662968220202,35.862252310564195
25,5,1.6840467215249504,41.062611275169765,1.7596105610565331,41.54633449874087,1.5255353781731742,33.714726151589154
25,6,2.5294646050734997,41.80855827912529,2.6347677078237126,42.25522304670643,1.8590547473327916,38.92889499227837
25,7,2.36639908743156,43.454066722959766,2.465611639988367,43.85137774365981,2.1933185798970527,39.59740335104508
25,8,1.8646649240941429,42.048676718400955,1.9461506057890432,42.49471270416531,1.377506707140526,37.647996054756206
25,9,2.391539811895825,36.82069013997192,2.4901105765198963,37.04665534365499,2.3717749140700164,35.03924675324956
25,10,1.8888888958733787,43.840105754128395,1.9714648904344472,44.15139635590566,1.3231604657702576,40.07037073086843
27,1,2.8916061875663814,38.90536031352305,3.0083254792981364,39.41775930661136,2.718539866625349,35.96449521347654
27,2,2.1710260243837354,43.04453078026977,2.2641019449428796,43.31591241033723,1.9623984439876807,40.11569829892319
27,3,2.801664820426126,43.03248689478043,2.915003222855603,43.51349525831449,2.344563145269035,38.75469839096952
27,4,3.263187105151168,42.629436666165574,3.3919840422531777,43.087401833984714,3.049742567595821,36.728924729309405
27,5,2.2137316423717834,44.756786486657866,2.308619543099965,45.26228904409449,1.8892237421824092,42.28601779641837
27,6,1.8898256446389183,43.98342540544526,1.973264095692727,44.49762583047573,1.384221666257801,41.22710888803087
27,7,2.324906383527207,42.03589562540064,2.4225420854733386,42.572364451269365,2.038842876020368,40.39094173000891
27,8,2.2638950118146397,44.63396863523074,2.359737482161023,45.1010596057509,2.2042160620136,41.20420940238188
27,9,2.586763753207663,40.753217696979846,2.694546633214472,41.16405692379454,2.367440714954796,38.708307783286244
27,10,1.6944047913997338,43.12851472566229,1.7695051535350643,43.38558666432175,1.6515061867691827,36.774567793689094
29,1,2.5458915236372945,44.33808983860931,2.6517071046078797,44.63893872776028,2.1975673889357523,40.72585644005014
29,2,2.0079767881758244,43.173246016916025,2.0950658384216894,43.379877826638236,1.7216252741612834,39.1604077301826
29,3,2.7904325462439346,42.868131270219834,2.9035839452132564,43.322271933642526,2.565833772951791,39.62405029575231
29,4,2.1760539144220843,47.26774162437624,2.26923560572412,47.58377565413903,1.981614859666891,44.36530343762948
29,5,2.3774354656303984,44.04027873268532,2.4778990998480026,44.33944792864774,2.4257802933797024,39.082438050549406
29,6,2.3159129984962448,45.20239267980328,2.4151349617631723,45.773895562085265,2.000313087086397,41.97513037196169
29,7,2.758805452133828,43.475321114666336,2.871405396630905,43.892169877043386,2.779725671753255,40.684183952909926
29,8,2.405672837525117,45.81765077381279,2.5069688742104432,46.3486981754603,2.4474612289341735,41.06485282650067
29,9,2.7153000027302454,46.551662863585676,2.8267091503296484,46.91029685441387,2.0003666307854786,44.127586435569846
29,10,2.283477916943923,45.0563443253774,2.3802282173685256,45.563293856589794,2.2859651849707348,41.62145258556573
31,1,2.8086354910042957,42.73715885219413,2.925038158910283,43.163806172986625,2.5662308289559945,40.53102319159741
31,2,2.4877764744169184,43.750501169649965,2.5913723984568975,44.09474325913946,2.301809093027458,40.809198038459826
31,3,2.7292429037049573,44.26209683033094,2.8404356256761076,44.64329612598213,2.2312381894613367,41.11998275380874
31,4,2.4991625101290538,45.400520287561164,2.6042030620758254,46.00520218432055,2.5346090114826865,41.30296011904835
31,5,3.258138319233929,41.6218767506609,3.3875755758202217,41.89464144230625,2.8840728413720598,37.593471794175215
31,6,2.815459627162312,42.75148981999526,2.9303317130261775,43.00515420447438,2.8418170905293607,38.3010864481179
31,7,2.020407359065757,47.223337877761494,2.1078886017320997,47.395425963058486,1.5651545744163258,45.63275527616286
31,8,2.3521465201201153,46.000309495247706,2.451805760450654,46.45525647309587,2.151824779445505,42.85197146572881
31,9,2.932066363946248,43.47322935623816,3.0506444481099635,43.72052197199689,2.648506642218166,40.888186019440596
31,10,2.4431523420958285,44.69691333612724,2.5452960880566877,45.056370764319325,2.368470037821922,41.71048495207981
33,1,3.0292692842200992,43.9867994153786,3.152193018820874,44.50560248307693,2.7409827669789024,41.018113587669035
33,2,2.4786615761617554,46.70237960323122,2.583633905163495,47.00064886666604,2.053071594216064,43.638477221312165
33,3,3.1416904314479552,43.76900141279718,3.2662897691184654,44.126539443869824,2.877771055103537,39.48584848094449
33,4,3.184880720788364,38.10129107099621,3.3117973667006027,38.71568485156663,2.767972976813624,34.84971752620061
33,5,1.9634037113178948,46.91553970406616,2.049321347230375,47.10232237466594,1.8158437987816427,44.39912135112844
33,6,2.6897757835125304,46.89659499151562,2.8016256093048924,47.176840767709464,1.8975392823232795,44.92658734597709
33,7,2.8234182291344894,43.9068213644598,2.938143881184658,44.07775033571865,2.4485861014558026,40.62447256222258
33,8,3.500026520141155,45.4685487058508,3.6372239389790337,46.032040034698596,2.8676167479998043,42.75140154362228
33,9,2.9640709033866557,46.244536566579306,3.0845957586392245,46.6584906035997,2.39712113136072,43.26061106843726
33,10,2.736032010253666,45.316007843373,2.8484958161996587,45.89211490771681,1.9798179669418658,42.045547040515686
35,1,2.5224384767333845,46.68301648226521,2.6293242327765967,46.92628855925386,2.365832277247179,42.62964474063473
35,2,2.0669635990382176,41.50696892610298,2.1566690241574946,41.74396419302978,1.7171996927065152,38.48489907790561
35,3,3.2414970848645126,43.41217385665476,3.369944062854678,43.663941943104135,2.874966488255211,41.40598826031582
35,4,2.1086222822071363,45.20443137643953,2.199861936064778,45.64912909318426,2.082394333098094,42.26318894334032
35,5,3.414836267311351,42.15896163232574,3.549389446998795,42.53978487297398,3.2739240389576025,37.79687274340708
35,6,3.0911782701805492,45.5787333153713,3.2171735546486246,46.103908275138245,3.0465728755530534,42.48044182882714
35,7,2.1174759663691134,45.546087363751994,2.2086287489698293,45.956229114001346,2.0708044242368686,40.220165065263465
35,8,3.1627618563096433,47.322957440454346,3.2907335215723137,47.64509073270072,2.7390069723637396,43.65756271431487
35,9,2.8499016721783335,45.63041999240667,2.9663931144780236,46.14569523488299,2.457496308379973,43.00756056510323
35,10,2.7519564320786714,44.743395699972595,2.8657530599906664,45.315256182579674,2.5791423359017784,40.44803509163227
37,1,2.9941268830964844,47.42808705797907,3.1171350823442125,47.775223963312676,2.534733403826891,44.87736031981295
37,2,3.0520881823450026,45.88528006139946,3.175551317517609,46.37171846006207,2.7969941481867266,43.206782306268266
37,3,2.7596265677775165,47.10814087082595,2.8726408822119396,47.73580757411436,2.5099487247305774,44.427135307533234
37,4,3.207053112086456,45.48717715256676,3.3360064623603023,46.00279656256958,3.075331725032669,41.4576481024065
37,5,2.8297569675215044,47.34450148934539,2.945851953795625,47.54424138390538,2.8165853439226822,43.74682714052244
37,6,2.7266259407948326,49.101273335357746,2.839668656963056,49.54084540950956,2.678603729826108,45.765887143239944
37,7,2.9014818751430624,44.38498217219896,3.0186963261019244,44.903793534696234,2.4602248258160557,42.21543278715643
37,8,2.632096161110198,44.09756528933766,2.7404831224882855,44.54764132653294,2.3752823103153418,40.91279707657498
37,9,2.612682213999605,47.438801270908016,2.722757544242114,47.79441405272757,2.5696768919609383,42.965930357611626
37,10,2.763120555437453,46.355559346479005,2.877835113529514,46.753410078587734,2.4607019685903424,44.391666607963856
39,1,2.9363514208033337,46.18096407181063,3.0570812638895575,46.53519473426835,2.5248546358881327,43.5199900167244
39,2,3.3945794929521114,48.40603676608882,3.52943530379963,48.777310728131354,2.8957614433196,46.785642027571924
39,3,3.1665214451163877,44.49640397406194,3.293355504760335,45.14052174500877,3.180697574192301,39.40469204306173
39,4,3.1400956439516605,46.15390845356301,3.2672392618895643,46.59645309941165,2.4630514496054445,43.645985145025094
39,5,3.119292080920637,47.499012544210736,3.243882332244766,47.852585930514664,2.9173221154789815,44.52136400768765
39,6,3.095389903475663,46.87038956920043,3.2214701030587563,47.049641224231735,2.6809911014915855,42.9969084027876
39,7,3.2167317124019448,44.00354796026473,3.344673707354552,44.57104746207925,2.300266800366046,40.97131128886097
39,8,3.375850985799204,45.446899428692205,3.510646911588452,45.98879569640199,3.033249467498578,43.86244119637531
39,9,2.369003330382199,49.14873382259619,2.4705653391962983,49.651275894921355,1.907361742728952,46.7952568353749
39,10,2.9881576479921392,47.8853493688658,3.109224649989166,48.419076654155816,2.8109266245036935,45.66023269687059
41,1,3.671392552810346,46.90427919879982,3.815867625054807,47.19921482307414,2.7932150403708675,42.744933835707315
41,2,3.1900892143459174,48.54825871689519,3.3194311243143204,49.08512720538662,2.7645931695530948,45.244709130711364
41,3,3.7783005708367767,44.711162876777664,3.9243093909322937,45.22857452342223,3.4268584530972035,43.051693983866855
